CHV_FTPROD_MATRICULA;FLG_EMPREGADO;FLG_EVADIU;FLG_BOLSA_ESTUDO_NAO;FLG_BOLSA_ESTUDO_SIM;FLG_0_DISC;FLG_1_DISC;FLG_2_DISC;FLG_3_DISC;FLG_IDAP_ABAIXO;FLG_IDAP_ACIMA;PERC_FALTA_00;PERC_FALTA_10;PERC_FALTA_15;PERC_FALTA_20;PERC_FALTA_25;QTD_BOLETOS_0;QTD_BOLETOS_1;QTD_BOLETOS_2;QTD_BOLETOS_3
5752287412022MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;1;0
57524014011992MATRICULADO;1;0;0;1;0,00;0;1;0;1;0;1;0;0;0;0;1;0;0;0
57524713711828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5752531179314MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57525412411828CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5752597511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57526216111805MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5752638011983DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57526414511823CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57526914411865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57527713312037MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57528811311770CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
575297829362MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5752991349334MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
57530511211823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57530612611823TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57531011311921CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5753139511823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57531810711823MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5753419311865MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;1;0;0;0;0;0;1;0;0
57534215512103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5753441409334MATRICULADO;0;0;0;1;0,00;0;0;1;1;0;1;0;0;0;0;0;0;0;1
57534516312085MATRICULADO;0;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5753581349322MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
5753621349322MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;0;1;0;0
57537115712043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57537216312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5753759311865MATRICULADO;1;0;1;0;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5753857412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57540810812042MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57540914411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5754241359339MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57542510511865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57543010811864MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5754408912043CONCLUINTE;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57544910811822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57545614011992EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57545714411865EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5754581639365DESISTENTE;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57546512611823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5754897111864TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5754949311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57550012911865CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5755019011865CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57550315612043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755119011865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57551713411762DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57552215512103EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57552415512103EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755271449372MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57553513511711CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755361639335MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755381669340MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755489011865CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5755549011865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5755599611865EVADIDO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755618311822CONCLUINTE;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57556516312085MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755668011709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755699611865DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755781669341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5755919011865MATRICULADO;1;0;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
575592929340EVADIDO;1;1;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
5755949011865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5755997511865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756029011865EVADIDO;0;1;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5756029011865EVADIDO;0;1;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5756029011865EVADIDO;0;1;0;1;1,00;0;0;0;1;0;0;1;0;0;0;1;0;0;0
5756039011865EVADIDO;1;1;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
5756069011865MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57561213211823CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756161529325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756191329356MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57562310911703MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756309011865CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5756379511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756391269340DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756451299323MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57564913911992CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57565413311823CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5756661349310MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57568510812103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5756879512043DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57571013911823CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5757188312042CONCLUINTE;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5757221639365EVADIDO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
575725929342MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;0;1
57572714411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57572913311823CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5757327412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57573511811823MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5757537412022MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5757599311709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
575759939325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57576311311912CONCLUINTE;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
57576414411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5757699511865CONCLUINTE;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5757749212037CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
575776839372DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
575782749341DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5757846712101CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5757909311865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
5758089011865EVADIDO;0;1;0;1;0,00;0;0;1;1;0;1;0;0;0;0;1;0;0;0
575819809318MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
575847011885EVADIDO;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5758841079340DESISTENTE;1;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
5758877512041CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5758929311865MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57589513212043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
575912889364EVADIDO;0;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
57592510811822MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57596511311701CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5759781569370DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57598911311701EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5760451179314MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5760488011709CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57605010711823MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57605416111825MATRICULADO;1;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5760617511865CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5760797412022MATRICULADO;1;0;0;1;0,00;0;0;1;0;1;1;0;0;0;0;0;0;0;1
576080929323MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5760821079340MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5760821079342DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57608314511983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57609214511983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57609415711709CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57610914511983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5761151569341MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57611612611823TRANCADO;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5761161269324MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57612213112043DESISTENTE;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5761231299365DESISTENTE;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5761281399325MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5761301239342MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
5761301579342TRANSFERÊNCIA DE ESCOLA;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5761328811823EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5761361629341MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5761441629321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57615615511820CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5761641099321MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57617216612043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5761818211740TRANCADO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5761849512043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5761896311804MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;0;0;0;1
57620713112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57622216312085MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57622513112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57623313912043DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5762351639343MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57624613112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57625713112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5762711449323MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5762949511865CONCLUINTE;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5763008912043CONCLUINTE;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57631411811823MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57631813112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57632510712043MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5763301079340MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57633110712043MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576331639357MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576352719366MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57635315612043CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576361459323EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5763767412022MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57637716111823DESISTENTE;0;1;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5764167112043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576421809318MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
57643110911865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764369311865MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57644010812099MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764591639335MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764698011983CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57647413012043TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764778212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764801639358EVADIDO;1;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
5764831629356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57648916611823DESISTENTE;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764891669324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764911639343MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5764947011983MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;0;1
57651812612037CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5765211639365MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5765321179347MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57655710712043MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576569939298MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57660015512103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5766259412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5766281629356MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57665814411865CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57667315612043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5766929412043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
576703959323MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57672110711823MATRICULADO;1;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
576731349305MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5767601459340MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57677316311709CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57678014511823MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
576784749340MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
57678914511983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5768091139366MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57683614511983CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5768467411983MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57684910912040MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5768771639341EVADIDO;0;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
57688410711728MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57688910911702EVADIDO;0;1;0;1;0,00;0;0;1;0;1;1;0;0;0;0;1;0;0;0
576892959325MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57690614011992EVADIDO;0;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5769081399365MATRICULADO;0;0;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
57690915712043CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5769121459371MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57691610712043MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57693513212043TRANCADO;1;1;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
576937799324MATRICULADO;1;0;1;0;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
5769579212043CONCLUINTE;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
576959939298MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57697012911865CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5769749511865MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;0;0;1
5769851459340MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0
5769861459324MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;0;0;0;1
57700811311701CONCLUINTE;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5770121169319MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5770217412022MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5770228611828CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57702415611827CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
577025799324MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;0;1;0;0
5770319311709CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57704110812042MATRICULADO;0;0;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
577042969341MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57704910812042CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5770678211740CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
577073929325MATRICULADO;0;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57708910812103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57709210812103MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57709310812103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57709910812103CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771059511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771081169364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771097412022MATRICULADO;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57711014511983MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
5771149511823CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771319511865MATRICULADO;0;0;0;1;0,00;1;0;0;0;1;1;0;0;0;0;1;0;0;0
5771341169364MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57714610812042MATRICULADO;0;0;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
57715016312043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771541399364MATRICULADO;1;0;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
57715514411865TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5771617911823EVADIDO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57716210811822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57716412612037TRANCADO;1;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57716815711983DESISTENTE;1;1;0;1;0,00;1;0;0;1;0;1;0;0;0;0;1;0;0;0
5771776512043CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57718810811822CONCLUINTE;1;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5772438212085CONCLUINTE;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5772611029321MATRICULADO;0;0;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
5772829357DESISTENTE;0;1;0;1;0,00;0;1;0;0;1;1;0;0;0;0;1;0;0;0
5772831029321DESISTENTE;0;1;0;1;1,00;0;0;0;0;1;1;0;0;0;0;1;0;0;0
57729814511983DESISTENTE;1;1;0;1;1,00;0;0;0;1;0;1;0;0;0;0;1;0;0;0
